target_date,generated_at,oos_id,rule_signature,rule_first_seen_date,oos_class,shadow_id,rule_id,fixture_id,home_team,away_team,league,country,result_status,home_goals,away_goals,prediction_winner,predicted_side,candidate_signal_score,candidate_signal_band,review_priority,rule_group_type,rule_group_value,rule_market,rule_decision,rule_bucket,future_rule_candidate,shadow_outcome,shadow_status,oos_outcome,oos_status,oos_note,paper_trade_permission,activation_permission,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00001,ALL|ALL|API_DNB|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-19,OUT_OF_SAMPLE,API_SHADOW_00001,API_CAL_RULE_0002,1506994,Ulsan Hyundai FC,Jeonbuk Motors,K League 1,South-Korea,FINISHED_RESULT,1,3,Jeonbuk Motors,AWAY,94,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,ALL,ALL,API_DNB,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00002,ALL|ALL|API_DNB|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-19,OUT_OF_SAMPLE,API_SHADOW_00002,API_CAL_RULE_0002,1506993,Gwangju FC,Pohang Steelers,K League 1,South-Korea,FINISHED_RESULT,0,3,Pohang Steelers,AWAY,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,ALL,ALL,API_DNB,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00003,ALL|ALL|API_DOUBLE_CHANCE|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-19,OUT_OF_SAMPLE,API_SHADOW_00003,API_CAL_RULE_0003,1506994,Ulsan Hyundai FC,Jeonbuk Motors,K League 1,South-Korea,FINISHED_RESULT,1,3,Jeonbuk Motors,AWAY,94,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,ALL,ALL,API_DOUBLE_CHANCE,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00004,ALL|ALL|API_DOUBLE_CHANCE|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-19,OUT_OF_SAMPLE,API_SHADOW_00004,API_CAL_RULE_0003,1506993,Gwangju FC,Pohang Steelers,K League 1,South-Korea,FINISHED_RESULT,0,3,Pohang Steelers,AWAY,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,ALL,ALL,API_DOUBLE_CHANCE,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00005,ALL|ALL|OVER_1_5|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_TOTAL_MARKET,2026-06-10,OUT_OF_SAMPLE,API_SHADOW_00005,API_CAL_RULE_0005,1506994,Ulsan Hyundai FC,Jeonbuk Motors,K League 1,South-Korea,FINISHED_RESULT,1,3,Jeonbuk Motors,AWAY,94,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,ALL,ALL,OVER_1_5,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_TOTAL_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00006,ALL|ALL|OVER_1_5|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_TOTAL_MARKET,2026-06-10,OUT_OF_SAMPLE,API_SHADOW_00006,API_CAL_RULE_0005,1506993,Gwangju FC,Pohang Steelers,K League 1,South-Korea,FINISHED_RESULT,0,3,Pohang Steelers,AWAY,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,ALL,ALL,OVER_1_5,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_TOTAL_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00007,PREDICTED_SIDE|AWAY|API_DNB|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-18,OUT_OF_SAMPLE,API_SHADOW_00007,API_CAL_RULE_0009,1506994,Ulsan Hyundai FC,Jeonbuk Motors,K League 1,South-Korea,FINISHED_RESULT,1,3,Jeonbuk Motors,AWAY,94,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,PREDICTED_SIDE,AWAY,API_DNB,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00008,PREDICTED_SIDE|AWAY|API_DNB|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-18,OUT_OF_SAMPLE,API_SHADOW_00008,API_CAL_RULE_0009,1506993,Gwangju FC,Pohang Steelers,K League 1,South-Korea,FINISHED_RESULT,0,3,Pohang Steelers,AWAY,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,PREDICTED_SIDE,AWAY,API_DNB,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00009,PREDICTED_SIDE|AWAY|API_DOUBLE_CHANCE|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-18,OUT_OF_SAMPLE,API_SHADOW_00009,API_CAL_RULE_0010,1506994,Ulsan Hyundai FC,Jeonbuk Motors,K League 1,South-Korea,FINISHED_RESULT,1,3,Jeonbuk Motors,AWAY,94,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,PREDICTED_SIDE,AWAY,API_DOUBLE_CHANCE,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-07-13,2026-07-13T11:39:25+01:00,API_OOS_00010,PREDICTED_SIDE|AWAY|API_DOUBLE_CHANCE|FUTURE_RULE_REVIEW_ONLY|RULE_CANDIDATE_PROTECTED_MARKET,2026-06-18,OUT_OF_SAMPLE,API_SHADOW_00010,API_CAL_RULE_0010,1506993,Gwangju FC,Pohang Steelers,K League 1,South-Korea,FINISHED_RESULT,0,3,Pohang Steelers,AWAY,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,PREDICTED_SIDE,AWAY,API_DOUBLE_CHANCE,FUTURE_RULE_REVIEW_ONLY,RULE_CANDIDATE_PROTECTED_MARKET,YES_REVIEW_ONLY,HIT,SHADOW_EVALUATED,HIT,EVALUATED,Out-of-sample tracker only. Same first_seen_date rows are bootstrap/in-sample and cannot validate future promotion.,SHADOW_ONLY,NO_RULE_ACTIVATION_PERMISSION,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
